/
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2003_noisy.wav	255360	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2003_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2004_noisy.wav	21316	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2004_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2005_noisy.wav	49536	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2005_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2006_noisy.wav	18808	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2006_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2007_noisy.wav	77323	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2007_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2008_noisy.wav	35945	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2008_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2009_noisy.wav	43468	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2009_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_200_clean.wav	417792	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_200_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2010_noisy.wav	118272	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2010_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2011_noisy.wav	9600	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2011_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2012_noisy.wav	177408	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2012_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2013_noisy.wav	17554	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2013_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2014_noisy.wav	279552	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2014_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2015_noisy.wav	32256	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2015_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2016_noisy.wav	45312	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2016_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2017_noisy.wav	21504	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2017_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2018_noisy.wav	18390	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2018_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2019_noisy.wav	15465	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2019_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_201_clean.wav	85264	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_201_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2020_noisy.wav	28839	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2020_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2021_noisy.wav	24660	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2021_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2022_noisy.wav	19644	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2022_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2023_noisy.wav	15047	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2023_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2024_noisy.wav	34273	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2024_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2025_noisy.wav	20352	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2025_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2026_noisy.wav	15883	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2026_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2027_noisy.wav	22272	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2027_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2028_noisy.wav	25496	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2028_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2029_noisy.wav	141696	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2029_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_202_clean.wav	113685	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_202_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2030_noisy.wav	127104	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2030_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2031_noisy.wav	48768	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2031_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2032_noisy.wav	121728	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2032_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2033_noisy.wav	18432	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2033_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2034_noisy.wav	17136	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2034_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2035_noisy.wav	10867	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2035_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2036_noisy.wav	105600	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2036_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2037_noisy.wav	20352	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2037_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2038_noisy.wav	60672	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2038_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2039_noisy.wav	11136	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2039_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_203_clean.wav	27585	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_203_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2040_noisy.wav	69504	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2040_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2041_noisy.wav	17136	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2041_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2042_noisy.wav	35712	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2042_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2043_noisy.wav	198912	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2043_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2044_noisy.wav	20480	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2044_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2045_noisy.wav	20898	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2045_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2046_noisy.wav	49536	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2046_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2047_noisy.wav	45976	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2047_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2048_noisy.wav	28032	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2048_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2049_noisy.wav	23808	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2049_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_204_clean.wav	106162	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_204_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2050_noisy.wav	18808	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2050_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2051_noisy.wav	11520	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2051_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2052_noisy.wav	17972	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2052_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2053_noisy.wav	29257	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2053_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2054_noisy.wav	16301	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2054_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2055_noisy.wav	44722	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2055_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2056_noisy.wav	21316	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2056_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2057_noisy.wav	72725	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2057_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2058_noisy.wav	263808	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2058_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2059_noisy.wav	32601	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2059_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_205_clean.wav	18048	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_205_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2060_noisy.wav	34273	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2060_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2061_noisy.wav	165888	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2061_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2062_noisy.wav	186624	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2062_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2063_noisy.wav	12539	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2063_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2064_noisy.wav	321792	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2064_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2065_noisy.wav	58368	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2065_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2066_noisy.wav	14629	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2066_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2067_noisy.wav	51840	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2067_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2068_noisy.wav	18816	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2068_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2069_noisy.wav	51072	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2069_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_206_clean.wav	178469	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_206_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2070_noisy.wav	27648	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2070_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2071_noisy.wav	98304	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2071_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2072_noisy.wav	20480	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2072_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2073_noisy.wav	47230	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2073_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2074_noisy.wav	80640	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2074_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2075_noisy.wav	24960	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2075_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2076_noisy.wav	18390	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2076_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2077_noisy.wav	30511	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2077_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2078_noisy.wav	23824	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2078_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2079_noisy.wav	30336	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2079_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_207_clean.wav	98639	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_207_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2080_noisy.wav	134784	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2080_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2081_noisy.wav	100992	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2081_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2082_noisy.wav	9184	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2082_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2083_noisy.wav	56007	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2083_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2084_noisy.wav	19200	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2084_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2085_noisy.wav	20480	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2085_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2086_noisy.wav	95616	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2086_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2087_noisy.wav	129408	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2087_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2088_noisy.wav	19226	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2088_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2089_noisy.wav	17972	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2089_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_208_clean.wav	47232	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_208_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2090_noisy.wav	91392	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2090_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2091_noisy.wav	14211	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2091_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2092_noisy.wav	188160	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2092_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2093_noisy.wav	236928	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2093_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2094_noisy.wav	39706	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2094_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2095_noisy.wav	76800	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2095_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2096_noisy.wav	9600	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2096_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2097_noisy.wav	326400	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2097_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2098_noisy.wav	20736	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2098_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2099_noisy.wav	14211	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2099_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_209_clean.wav	83712	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_209_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_20_clean.wav	32640	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_20_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2100_noisy.wav	10449	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2100_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2101_noisy.wav	45558	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2101_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2102_noisy.wav	25078	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2102_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2103_noisy.wav	21316	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2103_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2104_noisy.wav	113280	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2104_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2105_noisy.wav	42214	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2105_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2106_noisy.wav	167424	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2106_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2107_noisy.wav	8064	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2107_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2108_noisy.wav	148224	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2108_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2109_noisy.wav	42624	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2109_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_210_clean.wav	51840	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_210_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2110_noisy.wav	52663	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2110_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2111_noisy.wav	298752	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2111_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2112_noisy.wav	16128	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2112_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2113_noisy.wav	48901	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2113_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2114_noisy.wav	31872	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2114_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2115_noisy.wav	25496	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2115_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2116_noisy.wav	317952	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2116_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2117_noisy.wav	40542	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2117_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2118_noisy.wav	8768	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2118_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2119_noisy.wav	62976	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2119_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_211_clean.wav	140160	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_211_clean.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2120_noisy.wav	22656	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2120_noisy.wav.npy
D:\GitHub\ASR_for_egyptian_dialect\data\adapt\adapt_sample_2121_noisy.wav	17972	D:\GitHub\ASR_for_egyptian_dialect\data\speaker_embedding\adapt\adapt_sample_2121_noisy.wav.npy
